x,y
0.0,9.38686321156422
0.033413055555556,9.6823504283291
0.06682138888888901,9.872958411754459
0.10023805555555601,10.004906843342301
0.15856861111111098,10.1239071216534
0.19200277777777802,10.23258357374
0.22544444444444395,10.277648255126
0.25886472222222195,10.3003315683743
0.292281388888889,10.305121441981502
0.32569722222222197,10.303497278874701
0.35912861111111105,10.3049470398166
0.39253527777777797,10.2815954169102
0.425975,10.2877228247255
0.4593833333333329,10.2383835217556
0.49281305555555605,10.2389474797517
0.5262333333333329,10.220138605517
0.5596480555555561,10.205249267884302
0.593080555555556,10.1915680335047
0.626500833333333,10.1577540031351
0.6599186111111109,10.140513581564502
0.6933369444444449,10.1273631996334
0.726763055555556,10.0818163031869
0.7601944444444441,10.0537960872777
0.7936286111111109,10.0061800544987
0.82705,9.99003294596113
0.860470277777778,9.96116778969583
0.893883333333333,9.93240629719542
0.927304722222222,9.893773519016639
0.9607297222222221,9.8581997244624
0.99415,9.807904121283759
1.02757583333333,9.76030659842532
1.06099638888889,9.71667059043829
1.09442583333333,9.66983503952295
1.1278424999999999,9.60237744690066
1.1612675,9.55368528700078
1.19468055555556,9.46737371506517
1.22812222222222,9.395263991430621
1.26153416666667,9.319471701259541
1.29495555555556,9.238082418012649
1.32837972222222,9.161079450260141
1.36180194444444,9.06923678071549
1.39522222222222,8.980575844715721
1.42864166666667,8.882951482702579
1.46207694444444,8.781941110673321
1.49549638888889,8.672314063299009
1.52893055555556,8.54337831537504
1.56235472222222,8.40973826087072
1.59577222222222,8.28183312973741
1.62920083333333,8.11802313189914
1.66262222222222,7.95130517835611
1.6960425,7.769311395720029
1.7294825,7.63284162412801
1.7628991666666698,7.4329167392363
1.79631305555556,7.25305420661185
1.82976111111111,7.03915729582225
1.86317694444444,6.806558386586699
1.89662777777778,6.609199837547299
1.9300563888888898,6.415817215781071
1.96347777777778,6.373493240567161
1.99691472222222,6.2771894650393705
2.03035194444444,6.11603772236108
2.0637675,5.88183854919855
2.09718527777778,5.59424406273049
2.1305925,5.2726333247279
2.16402694444444,5.20331864581841
2.1974424999999997,4.89620287463221
2.2308936111111097,4.440839983451061
2.26431944444444,4.057215126413171
2.29774444444444,3.85425098887116
2.33116861111111,3.9579417764960803
2.36460472222222,4.5628961528086895
2.39802305555556,4.1948644231718895
2.4314424999999997,3.7267446726294295
2.46486305555556,3.49985684554638
2.49828805555555,3.58093852656919
2.53170361111111,3.3307701456434002
2.56511944444444,2.9702928185685895
2.59854805555555,2.5497588560747597
2.63196583333333,2.09639240113896
2.6654075,1.6079867973671902
2.6988527777777795,1.13783613666044
2.7322758333333304,0.6692566685440051
2.7657,0.498213536205211
2.7991241666666697,0.44787607354061
2.83256194444444,0.41257050204237905
2.86601666666667,0.39616519313197596
2.89945361111111,0.374165483213952
2.9328575,0.353790511786951
2.9663,0.327218821359922
2.99973694444444,0.281811524914837
3.0331508333333304,0.271130107513114
3.0665722222222205,0.24557648132893797
3.1000175,0.230322388364287
3.13345,0.22791618353177
3.1669091666666698,0.214245577128691
3.2003425,0.191782768301609
3.2337686111111097,0.180933053526905
3.26720194444444,0.17095337004128702
3.30062416666667,0.168658528792174
3.33403694444444,0.158266154987872
3.36747138888889,0.148010367766408
3.40088694444444,0.14029234209577301
3.43431583333333,0.12448737686746299
3.46775083333333,0.11634310403654599
3.5011777777777797,0.11097993228829998
3.53461944444444,0.11237892534818102
3.56804361111111,0.09664652197131231
3.60145555555555,0.10263523923646001
3.63488416666667,0.0913458484450877
3.6683047222222203,0.0905748042015049
3.7017380555555497,0.0906163810850583
3.73515833333333,0.0842575296285626
3.7685916666666697,0.07932492022550441
3.8020074999999998,0.08070127330166871
3.83542416666667,0.0749983271862349
3.86884916666667,0.0738272665112536
3.90226111111111,0.0746678499498222
3.93569083333333,0.0707989293344701
3.96913611111111,0.06954089149258821
4.00253416666667,0.0692427411703678
4.03596388888889,0.0687239463348716
4.06938333333333,0.06976043811200461
4.1028175000000005,0.0638302663024106
4.13625638888889,0.06545378211165251
4.16969722222222,0.0674195973769808
4.20314527777778,0.06184915090420129
4.23658972222222,0.06407769890106149
4.27002027777778,0.0632278831057112
4.3034675,0.062986755430727
4.33689916666667,0.0621273924134058
4.3703591666666695,0.0587471516037939
4.403777777777781,0.05912238128767751
4.43721111111111,0.059224263320527895
4.47063972222222,0.058811162114233796
